payment_id,customer_id,customer_name,store_id,payment_amount,payment_date,rental_date,return_date,film_id,film_title,rental_duration,rental_rate,category_name
2858,106,"CONNIE WALLACE",1,0.99,"2005-07-27 01:04:45","2005-07-27 01:04:45","2005-07-28 02:34:45",748,"RUGRATS SHAKESPEARE",4,0.99,Action
5548,204,"ROSEMARY SCHMIDT",1,0.99,"2005-08-22 03:23:24","2005-08-22 03:23:24","2005-08-23 22:23:24",748,"RUGRATS SHAKESPEARE",4,0.99,Action
5246,194,"KRISTEN CHAVEZ",2,0.99,"2005-06-15 18:24:55","2005-06-15 18:24:55","2005-06-16 12:26:55",748,"RUGRATS SHAKESPEARE",4,0.99,Action
10746,397,"JIMMY SCHRADER",1,4.99,"2005-07-10 04:48:29","2005-07-10 04:48:29","2005-07-18 10:33:29",748,"RUGRATS SHAKESPEARE",4,0.99,Action
3263,121,"JOSEPHINE GOMEZ",1,1.99,"2005-07-29 20:46:44","2005-07-29 20:46:44","2005-08-03 02:25:44",748,"RUGRATS SHAKESPEARE",4,0.99,Action
14333,532,"NEIL RENNER",2,4.99,"2005-08-19 16:54:01","2005-08-19 16:54:01","2005-08-27 19:50:01",748,"RUGRATS SHAKESPEARE",4,0.99,Action
1363,50,"DIANE COLLINS",1,4.99,"2005-06-16 19:27:12","2005-06-16 19:27:12","2005-06-24 19:25:12",748,"RUGRATS SHAKESPEARE",4,0.99,Action
2779,103,"GLADYS HAMILTON",1,1.99,"2005-07-07 19:24:39","2005-07-07 19:24:39","2005-07-12 00:11:39",748,"RUGRATS SHAKESPEARE",4,0.99,Action
13978,519,"RON DELUCA",2,0.99,"2005-07-31 05:42:49","2005-07-31 05:42:49","2005-08-04 00:08:49",748,"RUGRATS SHAKESPEARE",4,0.99,Action
15484,577,"CLIFTON MALCOLM",2,4.99,"2005-08-23 20:47:28","2005-08-23 20:47:28","2005-08-31 23:22:28",748,"RUGRATS SHAKESPEARE",4,0.99,Action
7965,294,"SHELLY WATTS",2,0.99,"2005-07-31 03:51:06","2005-07-31 03:51:06","2005-08-02 00:18:06",748,"RUGRATS SHAKESPEARE",4,0.99,Action
12609,467,"ALVIN DELOACH",2,0.99,"2005-08-22 09:14:09","2005-08-22 09:14:09","2005-08-25 09:50:09",748,"RUGRATS SHAKESPEARE",4,0.99,Action
732,27,"SHIRLEY ALLEN",2,0.99,"2005-07-11 07:36:50","2005-07-11 07:36:50","2005-07-13 11:30:50",748,"RUGRATS SHAKESPEARE",4,0.99,Action
12853,475,"PEDRO CHESTNUT",2,2.99,"2005-07-31 05:45:15","2005-07-31 05:45:15","2005-08-06 08:54:15",748,"RUGRATS SHAKESPEARE",4,0.99,Action
2301,84,"SARA PERRY",2,2.99,"2005-08-22 18:16:50","2005-08-22 18:16:50","2005-08-28 14:14:50",748,"RUGRATS SHAKESPEARE",4,0.99,Action
3979,147,"JOANNE ROBERTSON",2,0.99,"2005-05-28 02:51:12","2005-05-28 02:51:12","2005-05-31 06:27:12",748,"RUGRATS SHAKESPEARE",4,0.99,Action
14343,533,"JESSIE MILAM",1,0.99,"2005-06-16 09:31:37","2005-06-16 09:31:37","2005-06-19 14:02:37",748,"RUGRATS SHAKESPEARE",4,0.99,Action
2750,102,"CRYSTAL FORD",1,2.99,"2005-07-10 10:59:23","2005-07-10 10:59:23","2005-07-16 12:25:23",748,"RUGRATS SHAKESPEARE",4,0.99,Action
974,35,"VIRGINIA GREEN",2,2.99,"2005-07-30 06:07:42","2005-07-30 06:07:42","2005-08-05 01:18:42",748,"RUGRATS SHAKESPEARE",4,0.99,Action
11795,437,"RANDALL NEUMANN",2,1.99,"2005-08-22 07:52:18","2005-08-22 07:52:18","2005-08-27 02:13:18",748,"RUGRATS SHAKESPEARE",4,0.99,Action
10273,380,"RUSSELL BRINSON",1,2.99,"2005-06-17 10:25:28","2005-06-17 10:25:28","2005-06-23 08:18:28",748,"RUGRATS SHAKESPEARE",4,0.99,Action
8682,321,"KEVIN SCHULER",1,2.99,"2005-07-09 10:53:48","2005-07-09 10:53:48","2005-07-15 13:31:48",748,"RUGRATS SHAKESPEARE",4,0.99,Action
8344,307,"JOSEPH JOY",2,2.99,"2005-07-27 21:34:09","2005-07-27 21:34:09","2005-08-02 03:26:09",748,"RUGRATS SHAKESPEARE",4,0.99,Action
2818,104,"RITA GRAHAM",1,0.99,"2005-08-19 07:45:42","2005-08-19 07:45:42","2005-08-20 12:45:42",748,"RUGRATS SHAKESPEARE",4,0.99,Action
1329,49,"JOYCE EDWARDS",2,1.99,"2005-05-25 16:32:19","2005-05-25 16:32:19","2005-05-30 10:47:19",748,"RUGRATS SHAKESPEARE",4,0.99,Action
6447,239,"MINNIE ROMERO",2,4.99,"2005-06-16 02:36:43","2005-06-16 02:36:43","2005-06-24 23:10:43",748,"RUGRATS SHAKESPEARE",4,0.99,Action
4118,151,"MEGAN PALMER",2,3.99,"2005-07-12 15:47:51","2005-07-12 15:47:51","2005-07-19 21:17:51",748,"RUGRATS SHAKESPEARE",4,0.99,Action
50,2,"PATRICIA JOHNSON",1,0.99,"2005-08-02 02:10:56","2005-08-02 02:10:56","2005-08-02 21:23:56",748,"RUGRATS SHAKESPEARE",4,0.99,Action
1145,41,"STEPHANIE MITCHELL",1,0.99,"2005-08-19 01:07:02","2005-08-19 01:07:02","2005-08-23 01:22:02",748,"RUGRATS SHAKESPEARE",4,0.99,Action
11644,432,"EDWIN BURK",1,5.99,"2005-05-28 07:39:16","2005-05-28 07:39:16","2005-06-06 12:20:16",793,"SHRUNK DIVINE",6,2.99,Action
3640,135,"JUANITA MASON",2,2.99,"2005-06-20 05:22:18","2005-06-20 05:22:18","2005-06-26 07:40:18",793,"SHRUNK DIVINE",6,2.99,Action
2475,91,"LOIS BUTLER",2,2.99,"2005-07-07 06:25:28","2005-07-07 06:25:28","2005-07-12 11:18:28",793,"SHRUNK DIVINE",6,2.99,Action
14389,534,"CHRISTIAN JUNG",1,5.99,"2005-08-02 10:54:30","2005-08-02 10:54:30","2005-08-11 15:55:30",793,"SHRUNK DIVINE",6,2.99,Action
2955,109,"EDNA WEST",2,6.99,"2005-08-17 23:52:26","2005-08-17 23:52:26","2005-08-27 00:19:26",793,"SHRUNK DIVINE",6,2.99,Action
13642,506,"LESLIE SEWARD",2,2.99,"2005-07-12 16:27:56","2005-07-12 16:27:56","2005-07-13 12:11:56",793,"SHRUNK DIVINE",6,2.99,Action
5434,200,"JEANNE LAWSON",2,2.99,"2005-07-29 08:15:42","2005-07-29 08:15:42","2005-08-04 03:57:42",793,"SHRUNK DIVINE",6,2.99,Action
1200,43,"CHRISTINE ROBERTS",2,2.99,"2005-08-23 18:51:41","2005-08-23 18:51:41","2005-08-28 18:42:41",793,"SHRUNK DIVINE",6,2.99,Action
12791,473,"JORGE OLIVARES",2,2.99,"2005-07-12 00:44:08","2005-07-12 00:44:08","2005-07-14 20:39:08",793,"SHRUNK DIVINE",6,2.99,Action
3367,125,"ETHEL WEBB",1,2.99,"2005-07-29 05:25:30","2005-07-29 05:25:30","2005-08-04 01:43:30",793,"SHRUNK DIVINE",6,2.99,Action
8750,323,"MATTHEW MAHAN",2,2.99,"2005-08-21 04:53:08","2005-08-21 04:53:08","2005-08-27 04:12:08",793,"SHRUNK DIVINE",6,2.99,Action
553,21,"MICHELLE CLARK",1,3.99,"2005-07-10 13:27:40","2005-07-10 13:27:40","2005-07-17 08:24:40",793,"SHRUNK DIVINE",6,2.99,Action
13746,510,"BEN EASTER",2,2.99,"2005-07-27 18:35:17","2005-07-27 18:35:17","2005-07-30 12:41:17",793,"SHRUNK DIVINE",6,2.99,Action
1311,47,"FRANCES PARKER",1,2.99,"2005-08-23 15:39:18","2005-08-23 15:39:18","2005-08-27 14:28:18",793,"SHRUNK DIVINE",6,2.99,Action
9822,363,"ROY WHITING",2,3.99,"2005-07-29 10:16:19","2005-07-29 10:16:19","2005-08-06 14:58:19",794,"SIDE ARK",5,0.99,Action
8955,331,"ERIC ROBERT",1,1.99,"2005-08-21 18:37:24","2005-08-21 18:37:24","2005-08-27 20:25:24",794,"SIDE ARK",5,0.99,Action
11778,437,"RANDALL NEUMANN",2,2.99,"2005-06-21 04:23:13","2005-06-21 04:23:13","2005-06-28 03:37:13",794,"SIDE ARK",5,0.99,Action
6168,229,"TAMARA NGUYEN",1,0.99,"2005-07-08 11:07:37","2005-07-08 11:07:37","2005-07-12 06:53:37",794,"SIDE ARK",5,0.99,Action
15002,560,"JORDAN ARCHULETA",1,3.99,"2005-07-28 10:43:56","2005-07-28 10:43:56","2005-08-05 14:04:56",794,"SIDE ARK",5,0.99,Action
8622,318,"BRIAN WYMAN",1,2.99,"2005-08-21 06:34:05","2005-08-21 06:34:05","2005-08-28 10:13:05",794,"SIDE ARK",5,0.99,Action
12171,451,"JIM REA",1,2.99,"2005-07-08 03:56:29","2005-07-08 03:56:29","2005-07-15 08:24:29",794,"SIDE ARK",5,0.99,Action
8717,322,"JASON MORRISSEY",1,0.99,"2005-08-02 21:14:04","2005-08-02 21:14:04","2005-08-07 19:49:04",794,"SIDE ARK",5,0.99,Action
8476,312,"MARK RINEHART",2,0.99,"2005-08-19 05:51:46","2005-08-19 05:51:46","2005-08-23 11:22:46",794,"SIDE ARK",5,0.99,Action
11980,444,"MARCUS HIDALGO",2,2.99,"2005-07-10 12:29:43","2005-07-10 12:29:43","2005-07-17 12:50:43",794,"SIDE ARK",5,0.99,Action
3996,147,"JOANNE ROBERTSON",2,0.99,"2005-07-31 09:56:07","2005-07-31 09:56:07","2005-08-01 13:50:07",794,"SIDE ARK",5,0.99,Action
7435,274,"NAOMI JENNINGS",1,3.99,"2005-08-23 15:01:54","2005-08-23 15:01:54","2005-08-31 20:01:54",794,"SIDE ARK",5,0.99,Action
1314,48,"ANN EVANS",1,4.99,"2005-05-27 11:02:26","2005-05-27 11:02:26","2005-06-02 16:09:26",823,"SOUTH WAIT",4,2.99,Action
333,13,"KAREN JACKSON",2,2.99,"2005-06-20 06:26:57","2005-06-20 06:26:57","2005-06-22 11:51:57",823,"SOUTH WAIT",4,2.99,Action
11484,425,"FRANCIS SIKES",2,5.99,"2005-07-07 19:35:30","2005-07-07 19:35:30","2005-07-14 14:59:30",823,"SOUTH WAIT",4,2.99,Action
1527,55,"DORIS REED",2,2.99,"2005-07-31 10:55:18","2005-07-31 10:55:18","2005-08-01 07:37:18",823,"SOUTH WAIT",4,2.99,Action
4049,148,"ELEANOR HUNT",1,6.99,"2005-08-21 03:24:50","2005-08-21 03:24:50","2005-08-29 01:46:50",823,"SOUTH WAIT",4,2.99,Action
12729,471,"DEAN SAUER",1,2.99,"2005-07-07 01:42:22","2005-07-07 01:42:22","2005-07-10 00:53:22",823,"SOUTH WAIT",4,2.99,Action
3244,120,"SYLVIA ORTIZ",2,3.99,"2005-08-02 03:08:29","2005-08-02 03:08:29","2005-08-07 21:28:29",823,"SOUTH WAIT",4,2.99,Action
4098,150,"DANIELLE DANIELS",2,2.99,"2005-08-18 17:37:11","2005-08-18 17:37:11","2005-08-19 14:59:11",823,"SOUTH WAIT",4,2.99,Action
13420,498,"GENE SANBORN",1,2.99,"2005-07-11 04:03:51","2005-07-11 04:03:51","2005-07-14 03:52:51",823,"SOUTH WAIT",4,2.99,Action
3673,136,"ANITA MORALES",2,5.99,"2005-07-31 09:42:58","2005-07-31 09:42:58","2005-08-07 07:22:58",823,"SOUTH WAIT",4,2.99,Action
13456,499,"MARC OUTLAW",2,3.99,"2005-08-18 10:41:05","2005-08-18 10:41:05","2005-08-23 07:36:05",823,"SOUTH WAIT",4,2.99,Action
3924,145,"LUCILLE HOLMES",1,5.99,"2005-07-06 07:29:17","2005-07-06 07:29:17","2005-07-13 08:32:17",823,"SOUTH WAIT",4,2.99,Action
294,11,"LISA ANDERSON",2,4.99,"2005-08-01 22:41:16","2005-08-01 22:41:16","2005-08-07 00:50:16",823,"SOUTH WAIT",4,2.99,Action
5686,209,"TONYA CHAPMAN",2,2.99,"2005-08-22 18:13:07","2005-08-22 18:13:07","2005-08-24 21:55:07",823,"SOUTH WAIT",4,2.99,Action
7861,290,"KRISTINA CHAMBERS",1,7.99,"2005-07-30 04:58:55","2005-07-30 04:58:55","2005-08-08 04:01:55",823,"SOUTH WAIT",4,2.99,Action
5073,186,"HOLLY FOX",2,2.99,"2006-02-14 15:16:03","2006-02-14 15:16:03",NULL,823,"SOUTH WAIT",4,2.99,Action
1796,66,"JANICE WARD",2,6.99,"2005-06-21 15:19:19","2005-06-21 15:19:19","2005-06-29 14:23:19",823,"SOUTH WAIT",4,2.99,Action
1917,71,"KATHY JAMES",1,3.99,"2005-07-09 18:09:21","2005-07-09 18:09:21","2005-07-14 23:59:21",823,"SOUTH WAIT",4,2.99,Action
5506,203,"TARA RYAN",1,7.99,"2005-07-29 20:56:14","2005-07-29 20:56:14","2005-08-07 16:44:14",823,"SOUTH WAIT",4,2.99,Action
13987,519,"RON DELUCA",2,2.99,"2005-08-22 21:12:19","2005-08-22 21:12:19","2005-08-24 20:12:19",823,"SOUTH WAIT",4,2.99,Action
15471,577,"CLIFTON MALCOLM",2,6.99,"2005-07-28 17:10:02","2005-07-28 17:10:02","2005-08-05 17:11:02",823,"SOUTH WAIT",4,2.99,Action
8840,327,"LARRY THRASHER",2,6.99,"2005-08-17 16:28:51","2005-08-17 16:28:51","2005-08-25 19:36:51",823,"SOUTH WAIT",4,2.99,Action
11240,416,"JEFFERY PINSON",2,3.99,"2005-05-29 05:53:23","2005-05-29 05:53:23","2005-06-05 04:01:23",825,"SPEAKEASY DATE",6,2.99,Action
6042,224,"PEARL GARZA",2,2.99,"2005-06-18 06:35:03","2005-06-18 06:35:03","2005-06-19 01:26:03",825,"SPEAKEASY DATE",6,2.99,Action
10060,372,"STEVE MACKENZIE",2,2.99,"2005-07-09 16:05:28","2005-07-09 16:05:28","2005-07-10 18:18:28",825,"SPEAKEASY DATE",6,2.99,Action
5404,199,"BETH FRANKLIN",2,4.99,"2005-07-28 07:13:40","2005-07-28 07:13:40","2005-08-05 06:50:40",825,"SPEAKEASY DATE",6,2.99,Action
1417,51,"ALICE STEWART",1,2.99,"2005-08-19 10:51:59","2005-08-19 10:51:59","2005-08-24 11:27:59",825,"SPEAKEASY DATE",6,2.99,Action
3755,139,"AMBER DIXON",1,2.99,"2005-06-16 15:52:32","2005-06-16 15:52:32","2005-06-21 14:39:32",825,"SPEAKEASY DATE",6,2.99,Action
4742,175,"ANNETTE OLSON",1,5.99,"2005-07-07 09:37:08","2005-07-07 09:37:08","2005-07-16 06:16:08",825,"SPEAKEASY DATE",6,2.99,Action
5584,206,"TERRI VASQUEZ",1,2.99,"2005-07-30 23:05:44","2005-07-30 23:05:44","2005-08-05 23:46:44",825,"SPEAKEASY DATE",6,2.99,Action
10014,370,"WAYNE TRUONG",2,3.99,"2005-08-21 17:48:49","2005-08-21 17:48:49","2005-08-28 21:38:49",825,"SPEAKEASY DATE",6,2.99,Action
1079,39,"DEBRA NELSON",1,2.99,"2005-07-10 01:12:44","2005-07-10 01:12:44","2005-07-13 00:39:44",825,"SPEAKEASY DATE",6,2.99,Action
15754,588,"MARION OCAMPO",1,2.99,"2005-07-30 17:30:03","2005-07-30 17:30:03","2005-08-01 13:41:03",825,"SPEAKEASY DATE",6,2.99,Action
15661,584,"SALVADOR TEEL",2,5.99,"2005-08-21 00:35:21","2005-08-21 00:35:21","2005-08-30 04:51:21",825,"SPEAKEASY DATE",6,2.99,Action
1828,67,"KELLY TORRES",1,4.99,"2005-06-21 12:08:18","2005-06-21 12:08:18","2005-06-25 16:35:18",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
15437,576,"MORRIS MCCARTER",2,4.99,"2005-07-10 22:07:59","2005-07-10 22:07:59","2005-07-15 21:07:59",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
10462,386,"TODD TAN",1,5.99,"2005-07-31 06:50:06","2005-07-31 06:50:06","2005-08-06 08:41:06",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
4681,172,"BERNICE WILLIS",1,5.99,"2005-08-19 09:51:17","2005-08-19 09:51:17","2005-08-25 09:58:17",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
9132,338,"DENNIS GILMAN",1,4.99,"2005-06-18 22:15:42","2005-06-18 22:15:42","2005-06-21 23:21:42",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
8298,306,"CHARLES KOWALSKI",1,6.99,"2005-07-06 15:23:56","2005-07-06 15:23:56","2005-07-13 20:51:56",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
269,10,"DOROTHY TAYLOR",1,4.99,"2005-07-28 22:34:12","2005-07-28 22:34:12","2005-08-01 02:32:12",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
9425,348,"ROGER QUINTANILLA",2,4.99,"2005-08-19 05:25:30","2005-08-19 05:25:30","2005-08-22 10:40:30",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
8018,296,"RAMONA HALE",2,5.99,"2005-05-28 03:04:04","2005-05-28 03:04:04","2005-06-03 04:58:04",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
10400,384,"ERNEST STEPP",2,5.99,"2005-06-18 23:44:21","2005-06-18 23:44:21","2005-06-24 00:31:21",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
9019,334,"RAYMOND MCWHORTER",2,4.99,"2005-07-06 08:11:48","2005-07-06 08:11:48","2005-07-09 12:25:48",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
11704,434,"EDDIE TOMLIN",1,6.99,"2005-07-27 11:09:28","2005-07-27 11:09:28","2005-08-03 09:41:28",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
13164,487,"HECTOR POINDEXTER",2,7.99,"2005-08-20 08:02:22","2005-08-20 08:02:22","2005-08-28 06:00:22",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
6714,249,"DORA MEDINA",2,4.99,"2005-05-26 23:22:55","2005-05-26 23:22:55","2005-05-29 23:25:55",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
452,17,"DONNA THOMPSON",1,5.99,"2005-06-21 05:06:30","2005-06-21 05:06:30","2005-06-27 09:26:30",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
7823,289,"VIOLET RODRIQUEZ",1,8.99,"2005-07-09 17:20:03","2005-07-09 17:20:03","2005-07-18 12:44:03",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
8395,309,"CHRISTOPHER GRECO",1,4.99,"2005-07-28 04:44:58","2005-07-28 04:44:58","2005-07-30 01:29:58",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
8045,296,"RAMONA HALE",2,7.99,"2005-08-23 16:19:02","2005-08-23 16:19:02","2005-08-31 12:29:02",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
4722,174,"YVONNE WATKINS",2,5.99,"2005-06-18 10:14:22","2005-06-18 10:14:22","2005-06-24 07:01:22",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
5086,187,"BRITTANY RILEY",2,6.99,"2005-07-10 16:39:24","2005-07-10 16:39:24","2005-07-17 12:52:24",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
4339,159,"JILL HAWKINS",1,4.99,"2005-07-31 14:55:11","2005-07-31 14:55:11","2005-08-02 13:58:11",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
9854,364,"BENJAMIN VARNEY",1,4.99,"2005-08-20 09:24:26","2005-08-20 09:24:26","2005-08-22 05:04:26",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
4866,179,"DANA HART",1,4.99,"2005-06-19 07:25:50","2005-06-19 07:25:50","2005-06-21 03:04:50",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
3991,147,"JOANNE ROBERTSON",2,4.99,"2005-07-12 01:29:27","2005-07-12 01:29:27","2005-07-16 20:22:27",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
3364,125,"ETHEL WEBB",1,4.99,"2005-07-27 13:39:40","2005-07-27 13:39:40","2005-07-29 08:45:40",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
4858,178,"MARION SNYDER",2,7.99,"2005-08-21 05:52:57","2005-08-21 05:52:57","2005-08-29 03:18:57",838,"STAGECOACH ARMAGEDDON",5,4.99,Action
8589,317,"EDWARD BAUGH",2,0.99,"2005-07-08 11:37:21","2005-07-08 11:37:21","2005-07-12 15:41:21",850,"STORY SIDE",7,0.99,Action
3766,139,"AMBER DIXON",1,0.99,"2005-07-27 15:07:58","2005-07-27 15:07:58","2005-07-30 09:16:58",850,"STORY SIDE",7,0.99,Action
1961,72,"THERESA WATSON",2,0.99,"2005-08-18 10:59:04","2005-08-18 10:59:04","2005-08-21 06:45:04",850,"STORY SIDE",7,0.99,Action
3587,133,"PAULINE HENRY",1,2.99,"2005-05-27 18:57:02","2005-05-27 18:57:02","2005-06-05 18:38:02",850,"STORY SIDE",7,0.99,Action
12337,457,"BILL GAVIN",2,0.99,"2005-06-19 19:53:30","2005-06-19 19:53:30","2005-06-22 23:21:30",850,"STORY SIDE",7,0.99,Action
13065,484,"ROBERTO VU",1,0.99,"2005-07-10 17:43:30","2005-07-10 17:43:30","2005-07-15 15:05:30",850,"STORY SIDE",7,0.99,Action
11633,431,"JOEL FRANCISCO",2,0.99,"2005-08-01 11:23:27","2005-08-01 11:23:27","2005-08-02 10:17:27",850,"STORY SIDE",7,0.99,Action
14011,520,"MITCHELL WESTMORELAND",2,0.99,"2005-08-19 19:07:09","2005-08-19 19:07:09","2005-08-20 23:07:09",850,"STORY SIDE",7,0.99,Action
3722,138,"HAZEL WARREN",1,0.99,"2005-06-15 10:26:23","2005-06-15 10:26:23","2005-06-21 09:25:23",850,"STORY SIDE",7,0.99,Action
266,10,"DOROTHY TAYLOR",1,2.99,"2005-07-10 20:41:09","2005-07-10 20:41:09","2005-07-19 14:49:09",850,"STORY SIDE",7,0.99,Action
9380,347,"RYAN SALISBURY",2,0.99,"2005-07-28 08:06:01","2005-07-28 08:06:01","2005-07-30 10:08:01",850,"STORY SIDE",7,0.99,Action
15257,569,"DAVE GARDINER",2,0.99,"2005-08-21 10:33:45","2005-08-21 10:33:45","2005-08-26 12:05:45",850,"STORY SIDE",7,0.99,Action
6502,241,"HEIDI LARSON",2,0.99,"2005-06-18 17:47:34","2005-06-18 17:47:34","2005-06-19 14:39:34",850,"STORY SIDE",7,0.99,Action
7078,262,"PATSY DAVIDSON",2,0.99,"2005-07-10 00:35:37","2005-07-10 00:35:37","2005-07-12 20:29:37",850,"STORY SIDE",7,0.99,Action
3259,121,"JOSEPHINE GOMEZ",1,0.99,"2005-07-27 05:42:13","2005-07-27 05:42:13","2005-07-29 01:59:13",850,"STORY SIDE",7,0.99,Action
12903,477,"DAN PAINE",1,0.99,"2005-08-19 07:37:58","2005-08-19 07:37:58","2005-08-26 11:32:58",850,"STORY SIDE",7,0.99,Action
12758,472,"GREG ROBINS",1,0.99,"2005-06-21 03:27:10","2005-06-21 03:27:10","2005-06-22 22:01:10",850,"STORY SIDE",7,0.99,Action
6197,230,"JOY GEORGE",2,0.99,"2005-07-09 04:30:50","2005-07-09 04:30:50","2005-07-12 03:24:50",850,"STORY SIDE",7,0.99,Action
5708,210,"ELLA OLIVER",2,0.99,"2005-07-29 18:32:47","2005-07-29 18:32:47","2005-08-02 13:05:47",850,"STORY SIDE",7,0.99,Action
13856,514,"FRANKLIN TROUTMAN",2,0.99,"2005-08-20 22:11:46","2005-08-20 22:11:46","2005-08-22 20:26:46",850,"STORY SIDE",7,0.99,Action
8695,322,"JASON MORRISSEY",1,0.99,"2005-05-26 02:49:11","2005-05-26 02:49:11","2005-05-31 01:28:11",850,"STORY SIDE",7,0.99,Action
9777,362,"NICHOLAS BARFIELD",1,2.99,"2005-06-16 07:00:28","2005-06-16 07:00:28","2005-06-25 08:53:28",850,"STORY SIDE",7,0.99,Action
610,23,"SARAH LEWIS",2,2.99,"2005-07-06 13:53:41","2005-07-06 13:53:41","2005-07-15 10:03:41",850,"STORY SIDE",7,0.99,Action
13775,511,"CHESTER BENNER",1,2.99,"2005-08-01 08:34:18","2005-08-01 08:34:18","2005-08-10 12:38:18",850,"STORY SIDE",7,0.99,Action
2554,93,"PHYLLIS FOSTER",1,1.99,"2005-08-23 17:48:30","2005-08-23 17:48:30","2005-08-31 21:17:30",850,"STORY SIDE",7,0.99,Action
1430,52,"JULIE SANCHEZ",1,1.99,"2005-07-06 23:46:52","2005-07-06 23:46:52","2005-07-14 05:39:52",850,"STORY SIDE",7,0.99,Action
9288,343,"DOUGLAS GRAF",1,0.99,"2005-08-01 22:54:28","2005-08-01 22:54:28","2005-08-02 17:19:28",850,"STORY SIDE",7,0.99,Action
11736,435,"RICKY SHELBY",2,0.99,"2005-08-17 20:47:46","2005-08-17 20:47:46","2005-08-19 16:09:46",850,"STORY SIDE",7,0.99,Action
6353,236,"MARCIA DEAN",1,4.99,"2005-06-21 11:29:23","2005-06-21 11:29:23","2005-06-27 15:06:23",869,"SUSPECTS QUILLS",4,2.99,Action
13927,517,"BRAD MCCURDY",2,5.99,"2005-07-11 00:10:37","2005-07-11 00:10:37","2005-07-18 18:48:37",869,"SUSPECTS QUILLS",4,2.99,Action
5677,209,"TONYA CHAPMAN",2,2.99,"2005-07-29 21:53:00","2005-07-29 21:53:00","2005-08-01 21:20:00",869,"SUSPECTS QUILLS",4,2.99,Action
5769,212,"WILMA RICHARDS",2,2.99,"2005-08-21 16:23:53","2005-08-21 16:23:53","2005-08-25 11:30:53",869,"SUSPECTS QUILLS",4,2.99,Action
2482,91,"LOIS BUTLER",2,4.99,"2005-07-11 05:06:52","2005-07-11 05:06:52","2005-07-17 06:13:52",869,"SUSPECTS QUILLS",4,2.99,Action
1170,42,"CAROLYN PEREZ",2,2.99,"2005-08-01 05:18:56","2005-08-01 05:18:56","2005-08-04 01:34:56",869,"SUSPECTS QUILLS",4,2.99,Action
12490,462,"WARREN SHERROD",2,6.99,"2005-08-17 04:43:29","2005-08-17 04:43:29","2005-08-25 01:04:29",869,"SUSPECTS QUILLS",4,2.99,Action
15290,571,"JOHNNIE CHISHOLM",2,4.99,"2005-06-15 06:11:16","2005-06-15 06:11:16","2005-06-21 06:40:16",869,"SUSPECTS QUILLS",4,2.99,Action
11223,415,"GLENN PULLEN",1,3.99,"2005-07-12 03:27:37","2005-07-12 03:27:37","2005-07-17 22:42:37",869,"SUSPECTS QUILLS",4,2.99,Action
6258,232,"CONSTANCE REID",2,4.99,"2005-07-29 15:04:42","2005-07-29 15:04:42","2005-08-04 11:26:42",869,"SUSPECTS QUILLS",4,2.99,Action
12978,480,"COREY HAUSER",1,4.99,"2005-08-23 05:38:41","2005-08-23 05:38:41","2005-08-29 09:18:41",869,"SUSPECTS QUILLS",4,2.99,Action
13466,500,"REGINALD KINDER",1,5.99,"2005-06-15 15:48:41","2005-06-15 15:48:41","2005-06-22 17:51:41",869,"SUSPECTS QUILLS",4,2.99,Action
6118,227,"COLLEEN BURTON",1,4.99,"2005-07-07 23:48:52","2005-07-07 23:48:52","2005-07-13 19:37:52",869,"SUSPECTS QUILLS",4,2.99,Action
11228,415,"GLENN PULLEN",1,2.99,"2005-07-31 03:07:16","2005-07-31 03:07:16","2005-08-04 00:39:16",869,"SUSPECTS QUILLS",4,2.99,Action
781,28,"CYNTHIA YOUNG",1,2.99,"2006-02-14 15:16:03","2006-02-14 15:16:03",NULL,869,"SUSPECTS QUILLS",4,2.99,Action
9607,356,"GERALD FULTZ",2,4.99,"2005-05-31 11:35:13","2005-05-31 11:35:13","2005-06-06 16:01:13",869,"SUSPECTS QUILLS",4,2.99,Action
10058,372,"STEVE MACKENZIE",2,3.99,"2005-06-21 06:19:07","2005-06-21 06:19:07","2005-06-26 10:59:07",869,"SUSPECTS QUILLS",4,2.99,Action
